text,label
A family friend is pregnant and feeling severe dizziness and cramping. We need urgent transport to the hospital.,Obstetrics_Gynecology
My brother is complaining of a heavy feeling in the chest and cold sweats right now. Please confirm a pickup time for the hospital visit.,Cardiology
My elderly neighbor is complaining of a heavy feeling in the chest and cold sweats right now. We need a vehicle to reach the hospital as soon as possible.,Cardiology
My mother has a bad ear infection with severe pain right now. We need urgent transport to the hospital.,ENT
My colleague has a scheduled dialysis appointment. Please arrange a wheelchair-accessible pickup.,Nephrology_Dialysis
My mother is scheduled for a routine oncology follow-up this week. Requesting a car for hospital transport.,Oncology
My aunt has recurring urinary tract infections and needs a checkup tomorrow. We need urgent transport to the hospital.,Urology
My wife has a pacemaker and is not feeling right right now. We need urgent transport to the hospital.,Cardiology
"My wife needs a wheelchair-accessible ride for a physiotherapy session. Please send transport right away, this is urgent.",Orthopedics
My mother-in-law has high blood pressure and is complaining of chest pressure since last night. Could you arrange pickup for the scheduled hospital appointment?,Cardiology
My brother is having tremors and difficulty walking for the past few hours. Please book a ride to the hospital for the appointment.,Neurology
"My newborn won't stop crying and isn't feeding well suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Pediatrics
"My aunt has severe burning and pain during urination. Please send transport right away, this is urgent.",Urology
My grandson accidentally swallowed a small object for the past few hours. Requesting a car for hospital transport.,Pediatrics
My uncle is unable to urinate and is in severe pain since this morning. Please confirm a pickup time for the hospital visit.,Urology
My father-in-law has a bad ear infection with severe pain since this morning. Can you send an ambulance immediately?,ENT
My father has ongoing urinary difficulty and needs a urology consultation for the past few days. Requesting a car for hospital transport.,Urology
"My father has ongoing stomach ulcers and needs a checkup. Please send transport right away, this is urgent.",Gastroenterology
My uncle is wheezing badly and can't catch a breath since this morning. Can you send an ambulance immediately?,Pulmonology
My toddler has a bad cough and is having trouble breathing since this afternoon. We need help getting to the hospital quickly.,Pediatrics
My father-in-law has sudden severe pain in the upper stomach since this afternoon. Can someone be sent to pick us up for the hospital?,Gastroenterology
My sister has a bad ear infection with severe pain since this afternoon. We need a vehicle to reach the hospital as soon as possible.,ENT
My father-in-law has stomach pain and nausea since this morning since last night. We need a vehicle to reach the hospital as soon as possible.,General_Medicine
A family friend is badly injured after a car crash for the past few hours. Can you send an ambulance immediately?,Emergency_Trauma
My mother needs a cardiac checkup after recent palpitations this week. Please confirm a pickup time for the hospital visit.,Cardiology
My sister-in-law is pregnant and the water just broke since this afternoon. Can you send an ambulance immediately?,Obstetrics_Gynecology
My colleague is having severe chest pain and sweating heavily. Can you send an ambulance immediately?,Cardiology
My father has mild fever and wants a general physician consultation. We need urgent transport to the hospital.,General_Medicine
My father-in-law is due for a scheduled psychiatric follow-up appointment for the past few days. Can someone be sent to pick us up for the hospital?,Psychiatry_MentalHealth
"My colleague is having a mental health crisis and needs urgent evaluation. Need immediate pickup, this cannot wait.",Psychiatry_MentalHealth
A family friend is pregnant and the water just broke since this afternoon. We need help getting to the hospital quickly.,Obstetrics_Gynecology
My father-in-law is showing yellowing of the eyes and skin right now. We need urgent transport to the hospital.,Gastroenterology
My brother is feeling weak and dizzy for no clear reason right now. Requesting a car for hospital transport.,General_Medicine
My elderly neighbor needs a cardiac checkup after recent palpitations tomorrow. Please confirm a pickup time for the hospital visit.,Cardiology
"My brother is extremely weak after the last chemo session and needs help reaching the hospital since this afternoon. Need immediate pickup, this cannot wait.",Oncology
My mother has general body weakness and wants to see a doctor since this morning. Please confirm a pickup time for the hospital visit.,General_Medicine
My colleague is due for a scheduled ultrasound appointment. Please arrange a wheelchair-accessible pickup.,Obstetrics_Gynecology
My elderly neighbor is scheduled for a fistula checkup before dialysis. Please arrange a wheelchair-accessible pickup.,Nephrology_Dialysis
"My sister is pregnant and feeling severe dizziness and cramping for the past few hours. Need immediate pickup, this cannot wait.",Obstetrics_Gynecology
My grandmother is due for a cast removal appointment today. Please confirm a pickup time for the hospital visit.,Orthopedics
"My father is extremely weak after the last chemo session and needs help reaching the hospital since this afternoon. Need immediate pickup, this cannot wait.",Oncology
A family friend has a broken bone visible after an accident. We need help getting to the hospital quickly.,Emergency_Trauma
"My niece needs urgent care after a miscarriage. Please send transport right away, this is urgent.",Obstetrics_Gynecology
"My colleague was hit by a motorbike and can't stand up since this morning. Please send transport right away, this is urgent.",Emergency_Trauma
"My father-in-law has severe burning and pain during urination since this morning. Need immediate pickup, this cannot wait.",Urology
A family friend is badly injured after a car crash for the past few hours. Please book a ride to the hospital for the appointment.,Emergency_Trauma
My father has COPD and is struggling to breathe right now. Can you send an ambulance immediately?,Pulmonology
"My grandson won't stop crying and isn't feeding well suddenly, just now. Can you send an ambulance immediately?",Pediatrics
"My husband has severe knee pain and difficulty bearing weight suddenly, just now. We need help getting to the hospital quickly.",Orthopedics
"My wife is due for a follow-up endoscopy appointment tomorrow. Please send transport right away, this is urgent.",Gastroenterology
My aunt is vomiting blood and feels extremely weak for the past few hours. Please confirm a pickup time for the hospital visit.,Gastroenterology
"My uncle hurt the back badly while working and can't sit up suddenly, just now. Need immediate pickup, this cannot wait.",Orthopedics
My mother is showing very aggressive and unusual behavior since this afternoon. Can you send an ambulance immediately?,Psychiatry_MentalHealth
My daughter has a rash all over the body and is very fussy right now. Could you arrange pickup for the scheduled hospital appointment?,Pediatrics
My father has been feeling unwell with a persistent cough and fatigue tomorrow. Please confirm a pickup time for the hospital visit.,General_Medicine
"My colleague has been vomiting continuously since this afternoon. Please send transport right away, this is urgent.",Gastroenterology
"My sister is unable to swallow properly due to a severely swollen throat suddenly, just now. Please send transport right away, this is urgent.",ENT
My sister is in labor and needs to reach the hospital immediately for the past few hours. Can someone be sent to pick us up for the hospital?,Obstetrics_Gynecology
A family friend is pregnant and feeling severe dizziness and cramping right now. We need a vehicle to reach the hospital as soon as possible.,Obstetrics_Gynecology
My father-in-law needs an urgent psychiatric evaluation after a sudden change in behavior for the past few hours. We need urgent transport to the hospital.,Psychiatry_MentalHealth
My uncle has chronic acid reflux and needs a gastroenterology consultation this week. Please arrange a wheelchair-accessible pickup.,Gastroenterology
My grandmother has a bad case of the flu and needs to see a doctor for the past few hours. Can you send an ambulance immediately?,General_Medicine
My father-in-law is due for a routine urology checkup. Please confirm a pickup time for the hospital visit.,Urology
My niece has a bad cough and is having trouble breathing since this afternoon. Please confirm a pickup time for the hospital visit.,Pediatrics
"My uncle accidentally swallowed a cleaning chemical suddenly, just now. Please send transport right away, this is urgent.",Emergency_Trauma
My grandfather is having severe difficulty breathing since this morning. Can you send an ambulance immediately?,Pulmonology
My daughter is due for a routine pediatric checkup today. Can someone be sent to pick us up for the hospital?,Pediatrics
"My husband needs a routine checkup for managing diabetes medication tomorrow. Need immediate pickup, this cannot wait.",General_Medicine
My wife has a severe head injury after a fall since last night. Can you send an ambulance immediately?,Emergency_Trauma
My grandfather has persistent throat irritation and hoarseness today. Could you arrange pickup for the scheduled hospital appointment?,ENT
My aunt hurt the back badly while working and can't sit up since this morning. We need urgent transport to the hospital.,Orthopedics
"My wife has had a fever and body aches today. Please send transport right away, this is urgent.",General_Medicine
"A family friend is pregnant and having severe abdominal pain since this morning. Please send transport right away, this is urgent.",Obstetrics_Gynecology
"My sister is having a severe panic attack and can't calm down. Need immediate pickup, this cannot wait.",Psychiatry_MentalHealth
My aunt needs a cardiac checkup after recent palpitations tomorrow. Please confirm a pickup time for the hospital visit.,Cardiology
"My grandfather has a severe nosebleed that won't stop suddenly, just now. Could you arrange pickup for the scheduled hospital appointment?",ENT
"My colleague has severe sinus pain and pressure with fever. Need immediate pickup, this cannot wait.",ENT
My colleague is due for a follow-up after a recent lung infection tomorrow. Please arrange a wheelchair-accessible pickup.,Pulmonology
My father-in-law has had a fever and body aches. Please confirm a pickup time for the hospital visit.,General_Medicine
A family friend fainted and is confused right now. We need help getting to the hospital quickly.,Neurology
My father is scheduled for a routine oncology follow-up this week. Please confirm a pickup time for the hospital visit.,Oncology
"My brother dislocated the shoulder while lifting something heavy since this afternoon. Please send transport right away, this is urgent.",Orthopedics
My mother-in-law needs a follow-up after a urology procedure. Can someone be sent to pick us up for the hospital?,Urology
My father-in-law is retaining a lot of fluid and the doctor said to come in for dialysis since last night. We need urgent transport to the hospital.,Nephrology_Dialysis
My father has a deep cut on the arm that won't stop bleeding since this afternoon. We need help getting to the hospital quickly.,Emergency_Trauma
My father-in-law has severe joint pain from arthritis and can't reach the car today. Please arrange a wheelchair-accessible pickup.,Orthopedics
My father-in-law is due for a follow-up MRI for ongoing headaches for the past few days. We need help getting to the hospital quickly.,Neurology
A family friend has an irregular heartbeat and feels dizzy right now. Please book a ride to the hospital for the appointment.,Cardiology
"My colleague has numbness on one side of the face and arm suddenly, just now. Requesting a car for hospital transport.",Neurology
"My father has a foreign object stuck in the ear. Need immediate pickup, this cannot wait.",ENT
My husband has been feeling unwell with a persistent cough and fatigue. We need help getting to the hospital quickly.,General_Medicine
"My sister suddenly can't speak properly and the face looks drooped on one side suddenly, just now. Need immediate pickup, this cannot wait.",Neurology
"My mother has severe lower back pain suspected to be kidney stones since this afternoon. Please send transport right away, this is urgent.",Nephrology_Dialysis
My newborn fell off a bicycle and hurt the arm badly since last night. We need a vehicle to reach the hospital as soon as possible.,Pediatrics
"My aunt has severe urinary retention and is in a lot of discomfort right now. Please send transport right away, this is urgent.",Urology
My grandmother is due for a follow-up endoscopy appointment tomorrow. Could you arrange pickup for the scheduled hospital appointment?,Gastroenterology
My elderly neighbor has recurring urinary tract infections and needs a checkup this week. Please arrange a wheelchair-accessible pickup.,Urology
My father-in-law needs to go for a kidney function checkup this week. Please arrange a wheelchair-accessible pickup.,Nephrology_Dialysis
"My niece is pregnant and having severe abdominal pain suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Obstetrics_Gynecology
My niece is due for a routine gynecology consultation for the past few days. Please confirm a pickup time for the hospital visit.,Obstetrics_Gynecology
My mother-in-law is having a seizure. Could you arrange pickup for the scheduled hospital appointment?,Neurology
My grandmother has a deep cut on the arm that won't stop bleeding since this afternoon. Can someone be sent to pick us up for the hospital?,Emergency_Trauma
"My grandfather has severe diarrhea and is becoming dehydrated since this afternoon. Please send transport right away, this is urgent.",Gastroenterology
"My brother twisted the ankle badly and it's very swollen suddenly, just now. Can someone be sent to pick us up for the hospital?",Orthopedics
My father has a severe nosebleed that won't stop for the past few hours. We need a vehicle to reach the hospital as soon as possible.,ENT
My newborn fell off a bicycle and hurt the arm badly since last night. Can you send an ambulance immediately?,Pediatrics
My grandmother is scheduled for a routine oncology follow-up. Please book a ride to the hospital for the appointment.,Oncology
My mother fell down the stairs and the leg looks broken right now. Can you send an ambulance immediately?,Orthopedics
My colleague needs a hearing test appointment this week. Can someone be sent to pick us up for the hospital?,ENT
My brother is extremely anxious and having trouble breathing due to stress since this afternoon. Can someone be sent to pick us up for the hospital?,Psychiatry_MentalHealth
My uncle has recurring urinary tract infections and needs a checkup tomorrow. Could you arrange pickup for the scheduled hospital appointment?,Urology
My wife is having a seizure. We need urgent transport to the hospital.,Neurology
My father-in-law is due for a biopsy appointment tomorrow. Please book a ride to the hospital for the appointment.,Oncology
My sister has had a fever and body aches this week. We need a vehicle to reach the hospital as soon as possible.,General_Medicine
My newborn had an allergic reaction after eating something since last night. We need urgent transport to the hospital.,Pediatrics
My grandfather has a chemotherapy session booked. Can someone be sent to pick us up for the hospital?,Oncology
My uncle has severe abdominal pain and can't stand up straight since last night. Can someone be sent to pick us up for the hospital?,Gastroenterology
My wife is extremely anxious and having trouble breathing due to stress since this afternoon. Please arrange a wheelchair-accessible pickup.,Psychiatry_MentalHealth
My mother is hearing and seeing things that aren't there. We need urgent transport to the hospital.,Psychiatry_MentalHealth
My aunt has asthma and is having a bad attack for the past few hours. Can you send an ambulance immediately?,Pulmonology
My father-in-law has a chemotherapy session booked. Requesting a car for hospital transport.,Oncology
My grandmother has sudden severe pain in the groin area since last night. Please confirm a pickup time for the hospital visit.,Urology
My grandmother is bleeding heavily and going pale since this morning. We need help getting to the hospital quickly.,Emergency_Trauma
My grandmother is not responding normally and seems disoriented right now. Please book a ride to the hospital for the appointment.,Neurology
"My mother-in-law has a bad ear infection with severe pain suddenly, just now. Please arrange a wheelchair-accessible pickup.",ENT
A family friend suddenly can't speak properly and the face looks drooped on one side since this morning. We need urgent transport to the hospital.,Neurology
My mother has a bad ear infection with severe pain since this afternoon. Please book a ride to the hospital for the appointment.,ENT
"My mother has a severe nosebleed that won't stop suddenly, just now. We need urgent transport to the hospital.",ENT
My elderly neighbor is showing very aggressive and unusual behavior since last night. We need help getting to the hospital quickly.,Psychiatry_MentalHealth
My wife needs urgent care after a miscarriage right now. We need urgent transport to the hospital.,Obstetrics_Gynecology
My son had an allergic reaction after eating something since this afternoon. We need a vehicle to reach the hospital as soon as possible.,Pediatrics
My husband needs an urgent psychiatric evaluation after a sudden change in behavior. Please book a ride to the hospital for the appointment.,Psychiatry_MentalHealth
My colleague has a persistent cough and chest congestion this week. Requesting a car for hospital transport.,Pulmonology
My grandmother is on home oxygen and the levels are dropping since this morning. Could you arrange pickup for the scheduled hospital appointment?,Pulmonology
My mother-in-law fainted and is confused. We need a vehicle to reach the hospital as soon as possible.,Neurology
My brother is complaining of a heavy feeling in the chest and cold sweats since this morning. We need a vehicle to reach the hospital as soon as possible.,Cardiology
My daughter-in-law is in labor and needs to reach the hospital immediately since this afternoon. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
My nephew has a bad cough and is having trouble breathing. Please confirm a pickup time for the hospital visit.,Pediatrics
My grandfather has sudden weakness down one side of the body since this morning. We need help getting to the hospital quickly.,Neurology
My grandmother is feeling weak and dizzy for no clear reason since last night. Please confirm a pickup time for the hospital visit.,General_Medicine
My colleague has severe sinus pain and pressure with fever since last night. Please confirm a pickup time for the hospital visit.,ENT
"A family friend missed the last dialysis session and needs to go in urgently. Please send transport right away, this is urgent.",Nephrology_Dialysis
A family friend is showing very aggressive and unusual behavior since last night. We need help getting to the hospital quickly.,Psychiatry_MentalHealth
"My elderly neighbor had a heart attack last year and is feeling similar symptoms again suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Cardiology
My son has severe vomiting and diarrhea right now. Please confirm a pickup time for the hospital visit.,Pediatrics
My father is wheezing badly and can't catch a breath since this morning. We need help getting to the hospital quickly.,Pulmonology
My niece had an allergic reaction after eating something since this afternoon. Please arrange a wheelchair-accessible pickup.,Pediatrics
A family friend is having a severe allergic reaction and the face is swelling. Can you send an ambulance immediately?,Emergency_Trauma
My colleague suddenly lost vision in one eye since this afternoon. We need help getting to the hospital quickly.,Neurology
My grandfather needs to go for a kidney function checkup today. Could you arrange pickup for the scheduled hospital appointment?,Nephrology_Dialysis
A family friend is due for a routine urology checkup this week. Could you arrange pickup for the scheduled hospital appointment?,Urology
My grandmother has sudden severe pain in the upper stomach right now. We need urgent transport to the hospital.,Gastroenterology
My husband needs a routine consultation for chronic gastritis today. Please confirm a pickup time for the hospital visit.,Gastroenterology
My aunt has severe urinary retention and is in a lot of discomfort since last night. Can you send an ambulance immediately?,Urology
"My granddaughter fell off a bicycle and hurt the arm badly suddenly, just now. Need immediate pickup, this cannot wait.",Pediatrics
"My colleague had a heart attack last year and is feeling similar symptoms again suddenly, just now. Please send transport right away, this is urgent.",Cardiology
My colleague has severe sinus pain and pressure with fever right now. We need help getting to the hospital quickly.,ENT
My aunt is due for a follow-up after recent heart surgery for the past few days. We need a vehicle to reach the hospital as soon as possible.,Cardiology
"My mother-in-law is having severe chest pain and sweating heavily. Need immediate pickup, this cannot wait.",Cardiology
"My elderly neighbor has swelling in the legs and reduced urination suddenly, just now. We need help getting to the hospital quickly.",Nephrology_Dialysis
"My colleague has blood in the urine and is very worried. Need immediate pickup, this cannot wait.",Urology
My toddler fell off a bicycle and hurt the arm badly right now. We need a vehicle to reach the hospital as soon as possible.,Pediatrics
My wife has chronic tonsillitis and needs a specialist consultation this week. We need urgent transport to the hospital.,ENT
"My father-in-law has severe lower back pain suspected to be kidney stones right now. Need immediate pickup, this cannot wait.",Nephrology_Dialysis
My colleague is pregnant and experiencing heavy bleeding for the past few hours. We need help getting to the hospital quickly.,Obstetrics_Gynecology
My colleague is on home oxygen and the levels are dropping right now. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
"My aunt is badly injured after a car crash suddenly, just now. Can you send an ambulance immediately?",Emergency_Trauma
My grandfather is having a severe allergic reaction and the face is swelling right now. Please arrange a wheelchair-accessible pickup.,Emergency_Trauma
"My sister has a deep cut on the arm that won't stop bleeding suddenly, just now. Please arrange a wheelchair-accessible pickup.",Emergency_Trauma
A family friend fainted and is confused since this afternoon. We need urgent transport to the hospital.,Neurology
My grandfather has a bad chest infection and is coughing up blood since last night. We need a vehicle to reach the hospital as soon as possible.,Pulmonology
"My father-in-law has black, tarry stools and is feeling dizzy right now. Please send transport right away, this is urgent.",Gastroenterology
My colleague is due for a follow-up endoscopy appointment today. Please confirm a pickup time for the hospital visit.,Gastroenterology
"A family friend has sudden severe pain in the groin area suddenly, just now. Can you send an ambulance immediately?",Urology
My mother-in-law has a bad case of the flu and needs to see a doctor since this morning. We need a vehicle to reach the hospital as soon as possible.,General_Medicine
My brother has severe abdominal pain and can't stand up straight since this morning. Requesting a car for hospital transport.,Gastroenterology
My sister has a chemotherapy session booked this week. Can someone be sent to pick us up for the hospital?,Oncology
"My elderly neighbor has black, tarry stools and is feeling dizzy since last night. We need help getting to the hospital quickly.",Gastroenterology
My elderly neighbor is complaining of the worst headache of their life. We need a vehicle to reach the hospital as soon as possible.,Neurology
My mother has severe pain in the hip and can't walk. Please book a ride to the hospital for the appointment.,Orthopedics
My grandfather has a chemotherapy session booked for the past few days. Please book a ride to the hospital for the appointment.,Oncology
"A family friend has a fractured wrist from a fall for the past few hours. Need immediate pickup, this cannot wait.",Orthopedics
My mother-in-law has severe joint pain from arthritis and can't reach the car today. We need help getting to the hospital quickly.,Orthopedics
My uncle has severe pain in the hip and can't walk since this afternoon. We need urgent transport to the hospital.,Orthopedics
My mother is due for a follow-up endoscopy appointment this week. Please confirm a pickup time for the hospital visit.,Gastroenterology
My wife has been vomiting continuously right now. We need help getting to the hospital quickly.,Gastroenterology
"My uncle is due for a dialysis session at the hospital this week. Please send transport right away, this is urgent.",Nephrology_Dialysis
"My grandfather hurt the back badly while working and can't sit up since last night. Need immediate pickup, this cannot wait.",Orthopedics
My father-in-law has a scheduled dialysis appointment today. We need help getting to the hospital quickly.,Nephrology_Dialysis
My newborn has had a fever that isn't going down with medicine tomorrow. We need urgent transport to the hospital.,Pediatrics
My grandfather is due for a scheduled psychiatric follow-up appointment tomorrow. We need a vehicle to reach the hospital as soon as possible.,Psychiatry_MentalHealth
"My colleague is due for a routine prenatal checkup. Need immediate pickup, this cannot wait.",Obstetrics_Gynecology
A family friend needs to go for a kidney function checkup for the past few days. Can someone be sent to pick us up for the hospital?,Nephrology_Dialysis
My son fell off a bicycle and hurt the arm badly since this morning. We need help getting to the hospital quickly.,Pediatrics
My grandson has a bad cough and is having trouble breathing right now. We need urgent transport to the hospital.,Pediatrics
A family friend has slurred speech and can't move one arm. Can someone be sent to pick us up for the hospital?,Neurology
My grandfather is having a mental health crisis and needs urgent evaluation since this afternoon. Please confirm a pickup time for the hospital visit.,Psychiatry_MentalHealth
"My daughter has a high fever and is unusually drowsy since last night. Please send transport right away, this is urgent.",Pediatrics
My mother-in-law is due for a follow-up after a recent lung infection tomorrow. Please arrange a wheelchair-accessible pickup.,Pulmonology
"My father-in-law is vomiting blood and feels extremely weak suddenly, just now. Requesting a car for hospital transport.",Gastroenterology
My sister has blood in the urine and is very worried since last night. Can you send an ambulance immediately?,Urology
"My aunt is wheezing badly and can't catch a breath. Need immediate pickup, this cannot wait.",Pulmonology
My daughter has a very high fever that won't come down right now. Please confirm a pickup time for the hospital visit.,Pediatrics
My mother-in-law has a severe head injury after a fall since last night. Please book a ride to the hospital for the appointment.,Emergency_Trauma
My colleague is extremely weak after the last chemo session and needs help reaching the hospital since last night. We need a vehicle to reach the hospital as soon as possible.,Oncology
My grandmother has sudden severe pain in the upper stomach since this morning. We need a vehicle to reach the hospital as soon as possible.,Gastroenterology
My mother-in-law is a cancer patient and needs to go for radiotherapy tomorrow. We need help getting to the hospital quickly.,Oncology
"My father-in-law has sudden hearing loss in one ear right now. Please send transport right away, this is urgent.",ENT
My mother is due for a dialysis session at the hospital today. Can someone be sent to pick us up for the hospital?,Nephrology_Dialysis
"My husband has an irregular heartbeat and feels dizzy. Need immediate pickup, this cannot wait.",Cardiology
A family friend is scheduled for a routine oncology follow-up. Can you send an ambulance immediately?,Oncology
My elderly neighbor is undergoing chemotherapy and has a session scheduled for the past few days. Can someone be sent to pick us up for the hospital?,Oncology
My grandmother has asthma and is having a bad attack for the past few hours. Please arrange a wheelchair-accessible pickup.,Pulmonology
My mother-in-law is due for a follow-up scan after cancer treatment. We need a vehicle to reach the hospital as soon as possible.,Oncology
"My grandfather is retaining a lot of fluid and the doctor said to come in for dialysis suddenly, just now. Please send transport right away, this is urgent.",Nephrology_Dialysis
My father-in-law is due for a biopsy appointment tomorrow. Requesting a car for hospital transport.,Oncology
"My grandmother got badly burned in a kitchen accident suddenly, just now. Can you send an ambulance immediately?",Emergency_Trauma
My mother-in-law is badly injured after a car crash. We need a vehicle to reach the hospital as soon as possible.,Emergency_Trauma
My sister-in-law is due for a scheduled ultrasound appointment. Please book a ride to the hospital for the appointment.,Obstetrics_Gynecology
"My father is on home oxygen and the levels are dropping since last night. Need immediate pickup, this cannot wait.",Pulmonology
My aunt is due for a routine urology checkup tomorrow. We need help getting to the hospital quickly.,Urology
My sister has high blood pressure and is complaining of chest pressure for the past few hours. Please arrange a wheelchair-accessible pickup.,Cardiology
My uncle is due for a follow-up after a recent lung infection this week. Please confirm a pickup time for the hospital visit.,Pulmonology
"My uncle needs oxygen support during transport to the hospital since last night. Need immediate pickup, this cannot wait.",Pulmonology
My aunt is extremely weak after the last chemo session and needs help reaching the hospital for the past few hours. Can someone be sent to pick us up for the hospital?,Oncology
My sister is showing yellowing of the eyes and skin for the past few hours. Please confirm a pickup time for the hospital visit.,Gastroenterology
My father-in-law had a heart attack last year and is feeling similar symptoms again since last night. We need urgent transport to the hospital.,Cardiology
My father has high blood pressure and is complaining of chest pressure. We need urgent transport to the hospital.,Cardiology
"My father fell down the stairs and the leg looks broken suddenly, just now. Can you send an ambulance immediately?",Orthopedics
My grandmother is due for a liver function test tomorrow. We need urgent transport to the hospital.,Gastroenterology
My father-in-law has ongoing sinus issues and needs an ENT checkup today. We need a vehicle to reach the hospital as soon as possible.,ENT
"My elderly neighbor is extremely confused and not recognizing family members suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Psychiatry_MentalHealth
My elderly neighbor is due for a follow-up scan after cancer treatment tomorrow. Could you arrange pickup for the scheduled hospital appointment?,Oncology
"My sister is on home oxygen and the levels are dropping. Need immediate pickup, this cannot wait.",Pulmonology
"A family friend is not responding normally and seems disoriented since this afternoon. Please send transport right away, this is urgent.",Neurology
My husband is due for a follow-up after ear surgery this week. Please arrange a wheelchair-accessible pickup.,ENT
My mother is scheduled for a routine oncology follow-up. Can someone be sent to pick us up for the hospital?,Oncology
My aunt has a scheduled pulmonology follow-up appointment tomorrow. Please arrange a wheelchair-accessible pickup.,Pulmonology
My mother has a severe nosebleed that won't stop since last night. We need help getting to the hospital quickly.,ENT
My father-in-law is having a seizure. Please book a ride to the hospital for the appointment.,Neurology
My granddaughter has a bad cough and is having trouble breathing. Requesting a car for hospital transport.,Pediatrics
My husband has chest tightness with pain spreading to the left arm right now. Please confirm a pickup time for the hospital visit.,Cardiology
"My brother is extremely weak after the last chemo session and needs help reaching the hospital suddenly, just now. We need help getting to the hospital quickly.",Oncology
My husband is wheezing badly and can't catch a breath right now. We need help getting to the hospital quickly.,Pulmonology
My mother has numbness on one side of the face and arm for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Neurology
My father-in-law has ongoing sinus issues and needs an ENT checkup this week. Please book a ride to the hospital for the appointment.,ENT
My uncle stopped talking and eating and seems disoriented right now. Can you send an ambulance immediately?,Psychiatry_MentalHealth
A family friend is showing very aggressive and unusual behavior right now. We need urgent transport to the hospital.,Psychiatry_MentalHealth
"My father-in-law needs an urgent psychiatric evaluation after a sudden change in behavior suddenly, just now. Please send transport right away, this is urgent.",Psychiatry_MentalHealth
My father has a bad case of the flu and needs to see a doctor since this afternoon. Can you send an ambulance immediately?,General_Medicine
My brother is due for a dialysis session at the hospital today. We need urgent transport to the hospital.,Nephrology_Dialysis
My husband has sudden severe pain in the groin area since last night. Please arrange a wheelchair-accessible pickup.,Urology
My newborn has a very high fever that won't come down since this morning. Can you send an ambulance immediately?,Pediatrics
My colleague is having a mental health crisis and needs urgent evaluation since this afternoon. We need help getting to the hospital quickly.,Psychiatry_MentalHealth
A family friend is extremely anxious and having trouble breathing due to stress since this morning. Can someone be sent to pick us up for the hospital?,Psychiatry_MentalHealth
My grandmother has chest tightness with pain spreading to the left arm right now. Please book a ride to the hospital for the appointment.,Cardiology
My elderly neighbor has swelling in the legs and reduced urination since this morning. We need help getting to the hospital quickly.,Nephrology_Dialysis
My grandmother has uncontrolled diabetes and needs a checkup for the past few days. Could you arrange pickup for the scheduled hospital appointment?,General_Medicine
My mother-in-law has been unusually withdrawn and not making sense when speaking. Could you arrange pickup for the scheduled hospital appointment?,Psychiatry_MentalHealth
My granddaughter has a rash all over the body and is very fussy since last night. Please book a ride to the hospital for the appointment.,Pediatrics
My father is due for a dialysis session at the hospital. Can you send an ambulance immediately?,Nephrology_Dialysis
My father is hearing and seeing things that aren't there. Can you send an ambulance immediately?,Psychiatry_MentalHealth
My colleague is pregnant and having severe abdominal pain since this afternoon. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
My uncle needs oxygen support during transport to the hospital. Please book a ride to the hospital for the appointment.,Pulmonology
"My husband missed the last dialysis session and needs to go in urgently since this afternoon. Please send transport right away, this is urgent.",Nephrology_Dialysis
My uncle is extremely anxious and having trouble breathing due to stress right now. We need a vehicle to reach the hospital as soon as possible.,Psychiatry_MentalHealth
A family friend is due for a scheduled ultrasound appointment this week. Can someone be sent to pick us up for the hospital?,Obstetrics_Gynecology
"My baby is due for a routine pediatric checkup today. Need immediate pickup, this cannot wait.",Pediatrics
"My mother has severe joint pain from arthritis and can't reach the car. Please send transport right away, this is urgent.",Orthopedics
My niece is due for a scheduled ultrasound appointment this week. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
My uncle has had a fever and body aches. Requesting a car for hospital transport.,General_Medicine
"My aunt has black, tarry stools and is feeling dizzy since last night. Can someone be sent to pick us up for the hospital?",Gastroenterology
A family friend is in labor and needs to reach the hospital immediately for the past few hours. Could you arrange pickup for the scheduled hospital appointment?,Obstetrics_Gynecology
My father-in-law is hearing and seeing things that aren't there since this afternoon. Requesting a car for hospital transport.,Psychiatry_MentalHealth
My sister is having a severe allergic reaction and the face is swelling for the past few hours. We need urgent transport to the hospital.,Emergency_Trauma
"A family friend has severe burning and pain during urination since last night. Need immediate pickup, this cannot wait.",Urology
My colleague has persistent throat irritation and hoarseness. Could you arrange pickup for the scheduled hospital appointment?,ENT
A family friend suddenly lost vision in one eye. Requesting a car for hospital transport.,Neurology
"My little sister accidentally swallowed a small object suddenly, just now. Requesting a car for hospital transport.",Pediatrics
"My sister is due for a routine blood test appointment tomorrow. Please send transport right away, this is urgent.",General_Medicine
"A family friend has severe urinary retention and is in a lot of discomfort suddenly, just now. We need urgent transport to the hospital.",Urology
A family friend is due for a scheduled ultrasound appointment. Requesting a car for hospital transport.,Obstetrics_Gynecology
My uncle is due for a routine urology checkup for the past few days. Could you arrange pickup for the scheduled hospital appointment?,Urology
